# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2017-06-20 10:34:11 EDT       (caww01)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 01193050 CONNECTICUT RIVER AT MIDDLE HADDAM, CT
# -----------------------------------------------------------------------------------
#
# Data provided for site 01193050
#            TS   parameter     Description
#         66930       00060     Discharge, cubic feet per second
#         66934       72137     Discharge, tidally filtered, cubic feet per second
#
# Data-value qualification codes included in this output:
#        
#     P  Provisional data subject to revision.
# 
agency_cd	site_no	datetime	tz_cd	66930_00060	66930_00060_cd	66934_72137	66934_72137_cd
USGS	01193050	2017-05-23 21:10	EDT	-1530	P		
USGS	01193050	2017-05-23 21:15	EDT	-1960	P		
USGS	01193050	2017-05-23 21:20	EDT	-2150	P		
USGS	01193050	2017-05-23 21:25	EDT	-2330	P		
USGS	01193050	2017-05-23 21:30	EDT	-2520	P		
USGS	01193050	2017-05-23 21:35	EDT	-3320	P		
USGS	01193050	2017-05-23 21:40	EDT	-4130	P		
USGS	01193050	2017-05-23 21:45	EDT	-4930	P		
USGS	01193050	2017-05-23 21:50	EDT	-4150	P		
USGS	01193050	2017-05-23 21:55	EDT	-3350	P		
USGS	01193050	2017-05-23 22:00	EDT	-2550	P	20400	P
USGS	01193050	2017-05-23 22:05	EDT	-2810	P		
USGS	01193050	2017-05-23 22:10	EDT	-3060	P		
USGS	01193050	2017-05-23 22:15	EDT	-3310	P		
USGS	01193050	2017-05-23 22:20	EDT	-3750	P		
USGS	01193050	2017-05-23 22:25	EDT	-4200	P		
USGS	01193050	2017-05-23 22:30	EDT	-4650	P		
USGS	01193050	2017-05-23 22:35	EDT	-4280	P		
USGS	01193050	2017-05-23 22:40	EDT	-3910	P		
USGS	01193050	2017-05-23 22:45	EDT	-3540	P		
USGS	01193050	2017-05-23 22:50	EDT	-3230	P		
USGS	01193050	2017-05-23 22:55	EDT	-2920	P		
USGS	01193050	2017-05-23 23:00	EDT	-2610	P	20300	P
USGS	01193050	2017-05-23 23:05	EDT	-3110	P		
USGS	01193050	2017-05-23 23:10	EDT	-3620	P		
USGS	01193050	2017-05-23 23:15	EDT	-4120	P		
USGS	01193050	2017-05-23 23:20	EDT	-3500	P		
USGS	01193050	2017-05-23 23:25	EDT	-2870	P		
USGS	01193050	2017-05-23 23:30	EDT	-2230	P		
USGS	01193050	2017-05-23 23:35	EDT	-24.8	P		
USGS	01193050	2017-05-23 23:40	EDT	2180	P		
USGS	01193050	2017-05-23 23:45	EDT	4390	P		
USGS	01193050	2017-05-23 23:50	EDT	6090	P		
USGS	01193050	2017-05-23 23:55	EDT	7780	P		
USGS	01193050	2017-05-24 00:00	EDT	9470	P	20300	P
USGS	01193050	2017-05-24 00:05	EDT	10900	P		
USGS	01193050	2017-05-24 00:10	EDT	12300	P		
USGS	01193050	2017-05-24 00:15	EDT	13800	P		
USGS	01193050	2017-05-24 00:20	EDT	14900	P		
USGS	01193050	2017-05-24 00:25	EDT	16100	P		
USGS	01193050	2017-05-24 00:30	EDT	17300	P		
USGS	01193050	2017-05-24 00:35	EDT	18200	P		
USGS	01193050	2017-05-24 00:40	EDT	19100	P		
USGS	01193050	2017-05-24 00:45	EDT	20000	P		
USGS	01193050	2017-05-24 00:50	EDT	20600	P		
USGS	01193050	2017-05-24 00:55	EDT	21200	P		
USGS	01193050	2017-05-24 01:00	EDT	21800	P	20300	P
USGS	01193050	2017-05-24 01:05	EDT	22200	P		
USGS	01193050	2017-05-24 01:10	EDT	22700	P		
USGS	01193050	2017-05-24 01:15	EDT	23200	P		
USGS	01193050	2017-05-24 01:20	EDT	23900	P		
USGS	01193050	2017-05-24 01:25	EDT	24700	P		
USGS	01193050	2017-05-24 01:30	EDT	25500	P		
USGS	01193050	2017-05-24 01:35	EDT	26200	P		
USGS	01193050	2017-05-24 01:40	EDT	27000	P		
USGS	01193050	2017-05-24 01:45	EDT	27700	P		
USGS	01193050	2017-05-24 01:50	EDT	28100	P		
USGS	01193050	2017-05-24 01:55	EDT	28400	P		
USGS	01193050	2017-05-24 02:00	EDT	28700	P	20200	P
USGS	01193050	2017-05-24 02:05	EDT	27700	P		
USGS	01193050	2017-05-24 02:10	EDT	26700	P		
USGS	01193050	2017-05-24 02:15	EDT	25700	P		
USGS	01193050	2017-05-24 02:20	EDT	26700	P		
USGS	01193050	2017-05-24 02:25	EDT	27700	P		
USGS	01193050	2017-05-24 02:30	EDT	28600	P		
USGS	01193050	2017-05-24 02:35	EDT	28600	P		
USGS	01193050	2017-05-24 02:40	EDT	28500	P		
USGS	01193050	2017-05-24 02:45	EDT	28500	P		
USGS	01193050	2017-05-24 02:50	EDT	28400	P		
USGS	01193050	2017-05-24 02:55	EDT	28300	P		
USGS	01193050	2017-05-24 03:00	EDT	28200	P	20200	P
USGS	01193050	2017-05-24 03:05	EDT	29200	P		
USGS	01193050	2017-05-24 03:10	EDT	30100	P		
USGS	01193050	2017-05-24 03:15	EDT	31100	P		
USGS	01193050	2017-05-24 03:20	EDT	30300	P		
USGS	01193050	2017-05-24 03:25	EDT	29500	P		
USGS	01193050	2017-05-24 03:30	EDT	28600	P		
USGS	01193050	2017-05-24 03:35	EDT	29100	P		
USGS	01193050	2017-05-24 03:40	EDT	29500	P		
USGS	01193050	2017-05-24 03:45	EDT	29900	P		
USGS	01193050	2017-05-24 03:50	EDT	29500	P		
USGS	01193050	2017-05-24 03:55	EDT	29000	P		
USGS	01193050	2017-05-24 04:00	EDT	28600	P	20200	P
USGS	01193050	2017-05-24 04:05	EDT	29000	P		
USGS	01193050	2017-05-24 04:10	EDT	29400	P		
USGS	01193050	2017-05-24 04:15	EDT	29800	P		
USGS	01193050	2017-05-24 04:20	EDT	30100	P		
USGS	01193050	2017-05-24 04:25	EDT	30200	P		
USGS	01193050	2017-05-24 04:30	EDT	30400	P		
USGS	01193050	2017-05-24 04:35	EDT	30400	P		
USGS	01193050	2017-05-24 04:40	EDT	30300	P		
USGS	01193050	2017-05-24 04:45	EDT	30300	P		
USGS	01193050	2017-05-24 04:50	EDT	30300	P		
USGS	01193050	2017-05-24 04:55	EDT	30300	P		
USGS	01193050	2017-05-24 05:00	EDT	30300	P	20200	P
USGS	01193050	2017-05-24 05:05	EDT	30100	P		
USGS	01193050	2017-05-24 05:10	EDT	29900	P		
USGS	01193050	2017-05-24 05:15	EDT	29700	P		
USGS	01193050	2017-05-24 05:20	EDT	29600	P		
USGS	01193050	2017-05-24 05:25	EDT	29500	P		
USGS	01193050	2017-05-24 05:30	EDT	29500	P		
USGS	01193050	2017-05-24 05:35	EDT	29400	P		
USGS	01193050	2017-05-24 05:40	EDT	29400	P		
USGS	01193050	2017-05-24 05:45	EDT	29400	P		
USGS	01193050	2017-05-24 05:50	EDT	29900	P		
USGS	01193050	2017-05-24 05:55	EDT	30500	P		
USGS	01193050	2017-05-24 06:00	EDT	31100	P	20300	P
USGS	01193050	2017-05-24 06:05	EDT	31000	P		
USGS	01193050	2017-05-24 06:10	EDT	31000	P		
USGS	01193050	2017-05-24 06:15	EDT	30900	P		
USGS	01193050	2017-05-24 06:20	EDT	29900	P		
USGS	01193050	2017-05-24 06:25	EDT	29000	P		
USGS	01193050	2017-05-24 06:30	EDT	28100	P		
USGS	01193050	2017-05-24 06:35	EDT	28100	P		
USGS	01193050	2017-05-24 06:40	EDT	28000	P		
USGS	01193050	2017-05-24 06:45	EDT	28000	P		
USGS	01193050	2017-05-24 06:50	EDT	27900	P		
USGS	01193050	2017-05-24 06:55	EDT	27800	P		
USGS	01193050	2017-05-24 07:00	EDT	27600	P	20300	P
USGS	01193050	2017-05-24 07:05	EDT	27000	P		
USGS	01193050	2017-05-24 07:10	EDT	26400	P		
USGS	01193050	2017-05-24 07:15	EDT	25700	P		
USGS	01193050	2017-05-24 07:20	EDT	25800	P		
USGS	01193050	2017-05-24 07:25	EDT	25900	P		
USGS	01193050	2017-05-24 07:30	EDT	25900	P		
USGS	01193050	2017-05-24 07:35	EDT	25400	P		
USGS	01193050	2017-05-24 07:40	EDT	24800	P		
USGS	01193050	2017-05-24 07:45	EDT	24200	P		
USGS	01193050	2017-05-24 07:50	EDT	24000	P		
USGS	01193050	2017-05-24 07:55	EDT	23800	P		
USGS	01193050	2017-05-24 08:00	EDT	23600	P	20300	P
USGS	01193050	2017-05-24 08:05	EDT	22900	P		
USGS	01193050	2017-05-24 08:10	EDT	22100	P		
USGS	01193050	2017-05-24 08:15	EDT	21400	P		
USGS	01193050	2017-05-24 08:20	EDT	20800	P		
USGS	01193050	2017-05-24 08:25	EDT	20300	P		
USGS	01193050	2017-05-24 08:30	EDT	19800	P		
USGS	01193050	2017-05-24 08:35	EDT	19500	P		
USGS	01193050	2017-05-24 08:40	EDT	19300	P		
USGS	01193050	2017-05-24 08:45	EDT	19000	P		
USGS	01193050	2017-05-24 08:50	EDT	18000	P		
USGS	01193050	2017-05-24 08:55	EDT	17000	P		
USGS	01193050	2017-05-24 09:00	EDT	16000	P	20400	P
USGS	01193050	2017-05-24 09:05	EDT	14900	P		
USGS	01193050	2017-05-24 09:10	EDT	13800	P		
USGS	01193050	2017-05-24 09:15	EDT	12700	P		
USGS	01193050	2017-05-24 09:20	EDT	11700	P		
USGS	01193050	2017-05-24 09:25	EDT	10600	P		
USGS	01193050	2017-05-24 09:30	EDT	9600	P		
USGS	01193050	2017-05-24 09:35	EDT	9040	P		
USGS	01193050	2017-05-24 09:40	EDT	8470	P		
USGS	01193050	2017-05-24 09:45	EDT	7890	P		
USGS	01193050	2017-05-24 09:50	EDT	8030	P		
USGS	01193050	2017-05-24 09:55	EDT	8170	P		
USGS	01193050	2017-05-24 10:00	EDT	8310	P	20500	P
USGS	01193050	2017-05-24 10:05	EDT	7550	P		
USGS	01193050	2017-05-24 10:10	EDT	6780	P		
USGS	01193050	2017-05-24 10:15	EDT	6020	P		
USGS	01193050	2017-05-24 10:20	EDT	6090	P		
USGS	01193050	2017-05-24 10:25	EDT	6160	P		
USGS	01193050	2017-05-24 10:30	EDT	6240	P		
USGS	01193050	2017-05-24 10:35	EDT	6610	P		
USGS	01193050	2017-05-24 10:40	EDT	6990	P		
USGS	01193050	2017-05-24 10:45	EDT	7370	P		
USGS	01193050	2017-05-24 10:50	EDT	6520	P		
USGS	01193050	2017-05-24 10:55	EDT	5670	P		
USGS	01193050	2017-05-24 11:00	EDT	4820	P	20600	P
USGS	01193050	2017-05-24 11:05	EDT	5260	P		
USGS	01193050	2017-05-24 11:10	EDT	5700	P		
USGS	01193050	2017-05-24 11:15	EDT	6140	P		
USGS	01193050	2017-05-24 11:20	EDT	6510	P		
USGS	01193050	2017-05-24 11:25	EDT	6860	P		
USGS	01193050	2017-05-24 11:30	EDT	7270	P		
USGS	01193050	2017-05-24 11:35	EDT	7210	P		
USGS	01193050	2017-05-24 11:40	EDT	7160	P		
USGS	01193050	2017-05-24 11:45	EDT	7100	P		
USGS	01193050	2017-05-24 11:50	EDT	8280	P		
USGS	01193050	2017-05-24 11:55	EDT	9460	P		
USGS	01193050	2017-05-24 12:00	EDT	10700	P	20600	P
USGS	01193050	2017-05-24 12:05	EDT	11100	P		
USGS	01193050	2017-05-24 12:10	EDT	11600	P		
USGS	01193050	2017-05-24 12:15	EDT	12100	P		
USGS	01193050	2017-05-24 12:20	EDT	13900	P		
USGS	01193050	2017-05-24 12:25	EDT	15600	P		
USGS	01193050	2017-05-24 12:30	EDT	17300	P		
USGS	01193050	2017-05-24 12:35	EDT	17500	P		
USGS	01193050	2017-05-24 12:40	EDT	17600	P		
USGS	01193050	2017-05-24 12:45	EDT	17800	P		
USGS	01193050	2017-05-24 12:50	EDT	18800	P		
USGS	01193050	2017-05-24 12:55	EDT	19800	P		
USGS	01193050	2017-05-24 13:00	EDT	20700	P	20700	P
USGS	01193050	2017-05-24 13:05	EDT	21000	P		
USGS	01193050	2017-05-24 13:10	EDT	21300	P		
USGS	01193050	2017-05-24 13:15	EDT	21600	P		
USGS	01193050	2017-05-24 13:20	EDT	22000	P		
USGS	01193050	2017-05-24 13:25	EDT	22500	P		
USGS	01193050	2017-05-24 13:30	EDT	23000	P		
USGS	01193050	2017-05-24 13:35	EDT	23600	P		
USGS	01193050	2017-05-24 13:40	EDT	24200	P		
USGS	01193050	2017-05-24 13:45	EDT	24700	P		
USGS	01193050	2017-05-24 13:50	EDT	25200	P		
USGS	01193050	2017-05-24 13:55	EDT	25600	P		
USGS	01193050	2017-05-24 14:00	EDT	26100	P	20800	P
USGS	01193050	2017-05-24 14:05	EDT	26300	P		
USGS	01193050	2017-05-24 14:10	EDT	26500	P		
USGS	01193050	2017-05-24 14:15	EDT	26700	P		
USGS	01193050	2017-05-24 14:20	EDT	26900	P		
USGS	01193050	2017-05-24 14:25	EDT	27100	P		
USGS	01193050	2017-05-24 14:30	EDT	27400	P		
USGS	01193050	2017-05-24 14:35	EDT	27400	P		
USGS	01193050	2017-05-24 14:40	EDT	27400	P		
USGS	01193050	2017-05-24 14:45	EDT	27400	P		
USGS	01193050	2017-05-24 14:50	EDT	27500	P		
USGS	01193050	2017-05-24 14:55	EDT	27600	P		
USGS	01193050	2017-05-24 15:00	EDT	27700	P	20900	P
USGS	01193050	2017-05-24 15:05	EDT	28100	P		
USGS	01193050	2017-05-24 15:10	EDT	28500	P		
USGS	01193050	2017-05-24 15:15	EDT	29000	P		
USGS	01193050	2017-05-24 15:20	EDT	29000	P		
USGS	01193050	2017-05-24 15:25	EDT	29000	P		
USGS	01193050	2017-05-24 15:30	EDT	29000	P		
USGS	01193050	2017-05-24 15:35	EDT	29100	P		
USGS	01193050	2017-05-24 15:40	EDT	29200	P		
USGS	01193050	2017-05-24 15:45	EDT	29300	P		
USGS	01193050	2017-05-24 15:50	EDT	29900	P		
USGS	01193050	2017-05-24 15:55	EDT	30500	P		
USGS	01193050	2017-05-24 16:00	EDT	31100	P	21000	P
USGS	01193050	2017-05-24 16:05	EDT	30300	P		
USGS	01193050	2017-05-24 16:10	EDT	29600	P		
USGS	01193050	2017-05-24 16:15	EDT	28900	P		
USGS	01193050	2017-05-24 16:20	EDT	29300	P		
USGS	01193050	2017-05-24 16:25	EDT	29700	P		
USGS	01193050	2017-05-24 16:30	EDT	30200	P		
USGS	01193050	2017-05-24 16:35	EDT	30300	P		
USGS	01193050	2017-05-24 16:40	EDT	30300	P		
USGS	01193050	2017-05-24 16:45	EDT	30400	P		
USGS	01193050	2017-05-24 16:50	EDT	30000	P		
USGS	01193050	2017-05-24 16:55	EDT	29600	P		
USGS	01193050	2017-05-24 17:00	EDT	29100	P	21100	P
USGS	01193050	2017-05-24 17:05	EDT	29700	P		
USGS	01193050	2017-05-24 17:10	EDT	30300	P		
USGS	01193050	2017-05-24 17:15	EDT	30900	P		
USGS	01193050	2017-05-24 17:20	EDT	30400	P		
USGS	01193050	2017-05-24 17:25	EDT	29800	P		
USGS	01193050	2017-05-24 17:30	EDT	29300	P		
USGS	01193050	2017-05-24 17:35	EDT	29700	P		
USGS	01193050	2017-05-24 17:40	EDT	30000	P		
USGS	01193050	2017-05-24 17:45	EDT	30400	P		
USGS	01193050	2017-05-24 17:50	EDT	30100	P		
USGS	01193050	2017-05-24 17:55	EDT	29800	P		
USGS	01193050	2017-05-24 18:00	EDT	29500	P	21200	P
USGS	01193050	2017-05-24 18:05	EDT	29400	P		
USGS	01193050	2017-05-24 18:10	EDT	29300	P		
USGS	01193050	2017-05-24 18:15	EDT	29200	P		
USGS	01193050	2017-05-24 18:20	EDT	29400	P		
USGS	01193050	2017-05-24 18:25	EDT	29400	P		
USGS	01193050	2017-05-24 18:30	EDT	29500	P		
USGS	01193050	2017-05-24 18:35	EDT	29400	P		
USGS	01193050	2017-05-24 18:40	EDT	29200	P		
USGS	01193050	2017-05-24 18:45	EDT	29000	P		
USGS	01193050	2017-05-24 18:50	EDT	28400	P		
USGS	01193050	2017-05-24 18:55	EDT	27800	P		
USGS	01193050	2017-05-24 19:00	EDT	27300	P	21300	P
USGS	01193050	2017-05-24 19:05	EDT	27000	P		
USGS	01193050	2017-05-24 19:10	EDT	26700	P		
USGS	01193050	2017-05-24 19:15	EDT	26400	P		
USGS	01193050	2017-05-24 19:20	EDT	26100	P		
USGS	01193050	2017-05-24 19:25	EDT	25700	P		
USGS	01193050	2017-05-24 19:30	EDT	25400	P		
USGS	01193050	2017-05-24 19:35	EDT	25100	P		
USGS	01193050	2017-05-24 19:40	EDT	24900	P		
USGS	01193050	2017-05-24 19:45	EDT	24600	P		
USGS	01193050	2017-05-24 19:50	EDT	24300	P		
USGS	01193050	2017-05-24 19:55	EDT	24000	P		
USGS	01193050	2017-05-24 20:00	EDT	23700	P	21300	P
USGS	01193050	2017-05-24 20:05	EDT	22600	P		
USGS	01193050	2017-05-24 20:10	EDT	21600	P		
USGS	01193050	2017-05-24 20:15	EDT	20500	P		
USGS	01193050	2017-05-24 20:20	EDT	19400	P		
USGS	01193050	2017-05-24 20:25	EDT	18200	P		
USGS	01193050	2017-05-24 20:30	EDT	17000	P		
USGS	01193050	2017-05-24 20:35	EDT	16000	P		
USGS	01193050	2017-05-24 20:40	EDT	15000	P		
USGS	01193050	2017-05-24 20:45	EDT	14000	P		
USGS	01193050	2017-05-24 20:50	EDT	13700	P		
USGS	01193050	2017-05-24 20:55	EDT	13500	P		
USGS	01193050	2017-05-24 21:00	EDT	13200	P	21400	P
USGS	01193050	2017-05-24 21:05	EDT	12100	P		
USGS	01193050	2017-05-24 21:10	EDT	11100	P		
USGS	01193050	2017-05-24 21:15	EDT	9940	P		
USGS	01193050	2017-05-24 21:20	EDT	9380	P		
USGS	01193050	2017-05-24 21:25	EDT	8800	P		
USGS	01193050	2017-05-24 21:30	EDT	8220	P		
USGS	01193050	2017-05-24 21:35	EDT	7090	P		
USGS	01193050	2017-05-24 21:40	EDT	5950	P		
USGS	01193050	2017-05-24 21:45	EDT	4800	P		
USGS	01193050	2017-05-24 21:50	EDT	5060	P		
USGS	01193050	2017-05-24 21:55	EDT	5320	P		
USGS	01193050	2017-05-24 22:00	EDT	5580	P	21500	P
USGS	01193050	2017-05-24 22:05	EDT	4970	P		
USGS	01193050	2017-05-24 22:10	EDT	4370	P		
USGS	01193050	2017-05-24 22:15	EDT	3760	P		
USGS	01193050	2017-05-24 22:20	EDT	3080	P		
USGS	01193050	2017-05-24 22:25	EDT	2410	P		
USGS	01193050	2017-05-24 22:30	EDT	1720	P		
USGS	01193050	2017-05-24 22:35	EDT	1980	P		
USGS	01193050	2017-05-24 22:40	EDT	2230	P		
USGS	01193050	2017-05-24 22:45	EDT	2490	P		
USGS	01193050	2017-05-24 22:50	EDT	2930	P		
USGS	01193050	2017-05-24 22:55	EDT	3380	P		
USGS	01193050	2017-05-24 23:00	EDT	3830	P	21600	P
USGS	01193050	2017-05-24 23:05	EDT	3330	P		
USGS	01193050	2017-05-24 23:10	EDT	2830	P		
USGS	01193050	2017-05-24 23:15	EDT	2320	P		
USGS	01193050	2017-05-24 23:20	EDT	2200	P		
USGS	01193050	2017-05-24 23:25	EDT	2080	P		
USGS	01193050	2017-05-24 23:30	EDT	1950	P		
USGS	01193050	2017-05-24 23:35	EDT	1830	P		
USGS	01193050	2017-05-24 23:40	EDT	1700	P		
USGS	01193050	2017-05-24 23:45	EDT	1580	P		
USGS	01193050	2017-05-24 23:50	EDT	2090	P		
USGS	01193050	2017-05-24 23:55	EDT	2610	P		
USGS	01193050	2017-05-25 00:00	EDT	3120	P	21700	P
USGS	01193050	2017-05-25 00:05	EDT	4410	P		
USGS	01193050	2017-05-25 00:10	EDT	5690	P		
USGS	01193050	2017-05-25 00:15	EDT	6980	P		
USGS	01193050	2017-05-25 00:20	EDT	7750	P		
USGS	01193050	2017-05-25 00:25	EDT	8520	P		
USGS	01193050	2017-05-25 00:30	EDT	9290	P		
USGS	01193050	2017-05-25 00:35	EDT	11000	P		
USGS	01193050	2017-05-25 00:40	EDT	12700	P		
USGS	01193050	2017-05-25 00:45	EDT	14400	P		
USGS	01193050	2017-05-25 00:50	EDT	15500	P		
USGS	01193050	2017-05-25 00:55	EDT	16600	P		
USGS	01193050	2017-05-25 01:00	EDT	17700	P	21700	P
USGS	01193050	2017-05-25 01:05	EDT	18700	P		
USGS	01193050	2017-05-25 01:10	EDT	19800	P		
USGS	01193050	2017-05-25 01:15	EDT	20800	P		
USGS	01193050	2017-05-25 01:20	EDT	21900	P		
USGS	01193050	2017-05-25 01:25	EDT	22900	P		
USGS	01193050	2017-05-25 01:30	EDT	24000	P		
USGS	01193050	2017-05-25 01:35	EDT	24400	P		
USGS	01193050	2017-05-25 01:40	EDT	24800	P		
USGS	01193050	2017-05-25 01:45	EDT	25200	P		
USGS	01193050	2017-05-25 01:50	EDT	25300	P		
USGS	01193050	2017-05-25 01:55	EDT	25400	P		
USGS	01193050	2017-05-25 02:00	EDT	25500	P	21800	P
USGS	01193050	2017-05-25 02:05	EDT	25800	P		
USGS	01193050	2017-05-25 02:10	EDT	26100	P		
USGS	01193050	2017-05-25 02:15	EDT	26400	P		
USGS	01193050	2017-05-25 02:20	EDT	26900	P		
USGS	01193050	2017-05-25 02:25	EDT	27500	P		
USGS	01193050	2017-05-25 02:30	EDT	28100	P		
USGS	01193050	2017-05-25 02:35	EDT	28900	P		
USGS	01193050	2017-05-25 02:40	EDT	29700	P		
USGS	01193050	2017-05-25 02:45	EDT	30400	P		
USGS	01193050	2017-05-25 02:50	EDT	30700	P		
USGS	01193050	2017-05-25 02:55	EDT	31100	P		
USGS	01193050	2017-05-25 03:00	EDT	31400	P	21900	P
USGS	01193050	2017-05-25 03:05	EDT	31100	P		
USGS	01193050	2017-05-25 03:10	EDT	30700	P		
USGS	01193050	2017-05-25 03:15	EDT	30300	P		
USGS	01193050	2017-05-25 03:20	EDT	31000	P		
USGS	01193050	2017-05-25 03:25	EDT	31700	P		
USGS	01193050	2017-05-25 03:30	EDT	32400	P		
USGS	01193050	2017-05-25 03:35	EDT	32300	P		
USGS	01193050	2017-05-25 03:40	EDT	32200	P		
USGS	01193050	2017-05-25 03:45	EDT	32100	P		
USGS	01193050	2017-05-25 03:50	EDT	31900	P		
USGS	01193050	2017-05-25 03:55	EDT	31600	P		
USGS	01193050	2017-05-25 04:00	EDT	31400	P	21900	P
USGS	01193050	2017-05-25 04:05	EDT	32200	P		
USGS	01193050	2017-05-25 04:10	EDT	33000	P		
USGS	01193050	2017-05-25 04:15	EDT	33800	P		
USGS	01193050	2017-05-25 04:20	EDT	34000	P		
USGS	01193050	2017-05-25 04:25	EDT	34100	P		
USGS	01193050	2017-05-25 04:30	EDT	34200	P		
USGS	01193050	2017-05-25 04:35	EDT	33800	P		
USGS	01193050	2017-05-25 04:40	EDT	33400	P		
USGS	01193050	2017-05-25 04:45	EDT	33000	P		
USGS	01193050	2017-05-25 04:50	EDT	33500	P		
USGS	01193050	2017-05-25 04:55	EDT	34000	P		
USGS	01193050	2017-05-25 05:00	EDT	34500	P	22000	P
USGS	01193050	2017-05-25 05:05	EDT	34000	P		
USGS	01193050	2017-05-25 05:10	EDT	33600	P		
USGS	01193050	2017-05-25 05:15	EDT	33100	P		
USGS	01193050	2017-05-25 05:20	EDT	32900	P		
USGS	01193050	2017-05-25 05:25	EDT	32900	P		
USGS	01193050	2017-05-25 05:30	EDT	32800	P		
USGS	01193050	2017-05-25 05:35	EDT	33200	P		
USGS	01193050	2017-05-25 05:40	EDT	33600	P		
USGS	01193050	2017-05-25 05:45	EDT	34100	P		
USGS	01193050	2017-05-25 05:50	EDT	33800	P		
USGS	01193050	2017-05-25 05:55	EDT	33400	P		
USGS	01193050	2017-05-25 06:00	EDT	33100	P	22000	P
USGS	01193050	2017-05-25 06:05	EDT	33300	P		
USGS	01193050	2017-05-25 06:10	EDT	33600	P		
USGS	01193050	2017-05-25 06:15	EDT	33800	P		
USGS	01193050	2017-05-25 06:20	EDT	34000	P		
USGS	01193050	2017-05-25 06:25	EDT	34000	P		
USGS	01193050	2017-05-25 06:30	EDT	34100	P		
USGS	01193050	2017-05-25 06:35	EDT	34100	P		
USGS	01193050	2017-05-25 06:40	EDT	34100	P		
USGS	01193050	2017-05-25 06:45	EDT	34100	P		
USGS	01193050	2017-05-25 06:50	EDT	33700	P		
USGS	01193050	2017-05-25 06:55	EDT	33300	P		
USGS	01193050	2017-05-25 07:00	EDT	32800	P	22100	P
USGS	01193050	2017-05-25 07:05	EDT	32800	P		
USGS	01193050	2017-05-25 07:10	EDT	32800	P		
USGS	01193050	2017-05-25 07:15	EDT	32700	P		
USGS	01193050	2017-05-25 07:20	EDT	32600	P		
USGS	01193050	2017-05-25 07:25	EDT	32500	P		
USGS	01193050	2017-05-25 07:30	EDT	32300	P		
USGS	01193050	2017-05-25 07:35	EDT	32300	P		
USGS	01193050	2017-05-25 07:40	EDT	32100	P		
USGS	01193050	2017-05-25 07:45	EDT	32100	P		
USGS	01193050	2017-05-25 07:50	EDT	31800	P		
USGS	01193050	2017-05-25 07:55	EDT	31400	P		
USGS	01193050	2017-05-25 08:00	EDT	31200	P	22100	P
USGS	01193050	2017-05-25 08:05	EDT	31100	P		
USGS	01193050	2017-05-25 08:10	EDT	31000	P		
USGS	01193050	2017-05-25 08:15	EDT	31000	P		
USGS	01193050	2017-05-25 08:20	EDT	30600	P		
USGS	01193050	2017-05-25 08:25	EDT	30300	P		
USGS	01193050	2017-05-25 08:30	EDT	29900	P		
USGS	01193050	2017-05-25 08:35	EDT	30100	P		
USGS	01193050	2017-05-25 08:40	EDT	30200	P		
USGS	01193050	2017-05-25 08:45	EDT	30300	P		
USGS	01193050	2017-05-25 08:50	EDT	29600	P		
USGS	01193050	2017-05-25 08:55	EDT	28900	P		
USGS	01193050	2017-05-25 09:00	EDT	28100	P	22200	P
USGS	01193050	2017-05-25 09:05	EDT	26900	P		
USGS	01193050	2017-05-25 09:10	EDT	25700	P		
USGS	01193050	2017-05-25 09:15	EDT	24400	P		
USGS	01193050	2017-05-25 09:20	EDT	23800	P		
USGS	01193050	2017-05-25 09:25	EDT	23200	P		
USGS	01193050	2017-05-25 09:30	EDT	22700	P		
USGS	01193050	2017-05-25 09:35	EDT	21900	P		
USGS	01193050	2017-05-25 09:40	EDT	21200	P		
USGS	01193050	2017-05-25 09:45	EDT	20500	P		
USGS	01193050	2017-05-25 09:50	EDT	19400	P		
USGS	01193050	2017-05-25 09:55	EDT	18300	P		
USGS	01193050	2017-05-25 10:00	EDT	17200	P	22200	P
USGS	01193050	2017-05-25 10:05	EDT	16600	P		
USGS	01193050	2017-05-25 10:10	EDT	16000	P		
USGS	01193050	2017-05-25 10:15	EDT	15500	P		
USGS	01193050	2017-05-25 10:20	EDT	14700	P		
USGS	01193050	2017-05-25 10:25	EDT	13900	P		
USGS	01193050	2017-05-25 10:30	EDT	13100	P		
USGS	01193050	2017-05-25 10:35	EDT	12700	P		
USGS	01193050	2017-05-25 10:40	EDT	12300	P		
USGS	01193050	2017-05-25 10:45	EDT	11900	P		
USGS	01193050	2017-05-25 10:50	EDT	11000	P		
USGS	01193050	2017-05-25 10:55	EDT	10000	P		
USGS	01193050	2017-05-25 11:00	EDT	9040	P	22200	P
USGS	01193050	2017-05-25 11:05	EDT	9370	P		
USGS	01193050	2017-05-25 11:10	EDT	9690	P		
